16.546033 0.042713 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 169985, win 501, options [nop,nop,TS val 3014804951 ecr 1083249362], length 0
16.646034 0.042672 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 171009, win 501, options [nop,nop,TS val 3014805051 ecr 1083249462], length 0
16.746042 0.042687 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 172033, win 501, options [nop,nop,TS val 3014805151 ecr 1083249562], length 0
16.846038 0.042703 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 173057, win 501, options [nop,nop,TS val 3014805251 ecr 1083249662], length 0
16.946043 0.042663 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 174081, win 501, options [nop,nop,TS val 3014805351 ecr 1083249762], length 0
17.046042 0.042680 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 175105, win 501, options [nop,nop,TS val 3014805451 ecr 1083249862], length 0
17.146039 0.042636 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 176129, win 501, options [nop,nop,TS val 3014805551 ecr 1083249962], length 0
17.246039 0.042650 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 177153, win 501, options [nop,nop,TS val 3014805651 ecr 1083250062], length 0
17.346033 0.042607 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 178177, win 501, options [nop,nop,TS val 3014805751 ecr 1083250162], length 0
17.446039 0.042623 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 179201, win 501, options [nop,nop,TS val 3014805851 ecr 1083250262], length 0
17.546034 0.042630 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 180225, win 501, options [nop,nop,TS val 3014805951 ecr 1083250362], length 0
17.646036 0.042592 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 181249, win 501, options [nop,nop,TS val 3014806051 ecr 1083250462], length 0
17.746036 0.042604 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 182273, win 501, options [nop,nop,TS val 3014806151 ecr 1083250562], length 0
17.846035 0.042614 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 183297, win 501, options [nop,nop,TS val 3014806251 ecr 1083250662], length 0
17.946033 0.042577 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 184321, win 501, options [nop,nop,TS val 3014806351 ecr 1083250762], length 0
18.046037 0.042595 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 185345, win 501, options [nop,nop,TS val 3014806451 ecr 1083250862], length 0
18.146036 0.042556 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 186369, win 501, options [nop,nop,TS val 3014806551 ecr 1083250962], length 0
18.246037 0.042569 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 187393, win 501, options [nop,nop,TS val 3014806651 ecr 1083251062], length 0
18.346033 0.042574 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 188417, win 501, options [nop,nop,TS val 3014806751 ecr 1083251162], length 0
18.446038 0.042534 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 189441, win 501, options [nop,nop,TS val 3014806851 ecr 1083251262], length 0
18.546028 0.042542 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 190465, win 501, options [nop,nop,TS val 3014806951 ecr 1083251362], length 0
18.646039 0.042515 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 191489, win 501, options [nop,nop,TS val 3014807051 ecr 1083251462], length 0
18.746036 0.042522 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 192513, win 501, options [nop,nop,TS val 3014807151 ecr 1083251562], length 0
18.846037 0.042486 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 193537, win 501, options [nop,nop,TS val 3014807251 ecr 1083251662], length 0
18.946039 0.042500 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 194561, win 501, options [nop,nop,TS val 3014807351 ecr 1083251762], length 0
19.046034 0.042460 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 195585, win 501, options [nop,nop,TS val 3014807451 ecr 1083251862], length 0
19.146033 0.042468 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 196609, win 501, options [nop,nop,TS val 3014807551 ecr 1083251962], length 0
19.246034 0.042483 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 197633, win 501, options [nop,nop,TS val 3014807651 ecr 1083252062], length 0
19.346012 0.042420 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 198657, win 501, options [nop,nop,TS val 3014807751 ecr 1083252162], length 0
19.446036 0.042459 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 199681, win 501, options [nop,nop,TS val 3014807851 ecr 1083252262], length 0
19.546037 0.042470 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 200705, win 501, options [nop,nop,TS val 3014807951 ecr 1083252362], length 0
19.646039 0.042433 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 201729, win 501, options [nop,nop,TS val 3014808051 ecr 1083252462], length 0
19.746038 0.042443 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 202753, win 501, options [nop,nop,TS val 3014808151 ecr 1083252562], length 0
19.846035 0.042405 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 203777, win 501, options [nop,nop,TS val 3014808251 ecr 1083252662], length 0
19.946037 0.042419 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 204801, win 501, options [nop,nop,TS val 3014808351 ecr 1083252762], length 0
20.046039 0.042447 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 205825, win 501, options [nop,nop,TS val 3014808451 ecr 1083252862], length 0
20.146040 0.042387 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 206849, win 501, options [nop,nop,TS val 3014808551 ecr 1083252962], length 0
20.246034 0.042397 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 207873, win 501, options [nop,nop,TS val 3014808651 ecr 1083253062], length 0
20.346037 0.042416 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 208897, win 501, options [nop,nop,TS val 3014808751 ecr 1083253162], length 0
20.446035 0.042370 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 209921, win 501, options [nop,nop,TS val 3014808851 ecr 1083253262], length 0
20.546039 0.042390 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 210945, win 501, options [nop,nop,TS val 3014808951 ecr 1083253362], length 0
20.646036 0.042346 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 211969, win 501, options [nop,nop,TS val 3014809051 ecr 1083253462], length 0
20.746036 0.042361 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 212993, win 501, options [nop,nop,TS val 3014809151 ecr 1083253562], length 0
20.846038 0.042374 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 214017, win 501, options [nop,nop,TS val 3014809251 ecr 1083253662], length 0
20.946038 0.042337 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 215041, win 501, options [nop,nop,TS val 3014809351 ecr 1083253762], length 0
21.046038 0.042346 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 216065, win 501, options [nop,nop,TS val 3014809451 ecr 1083253862], length 0
21.146039 0.042309 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 217089, win 501, options [nop,nop,TS val 3014809551 ecr 1083253962], length 0
21.246038 0.042323 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 218113, win 501, options [nop,nop,TS val 3014809651 ecr 1083254062], length 0
21.346037 0.042330 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 219137, win 501, options [nop,nop,TS val 3014809751 ecr 1083254162], length 0
21.446036 0.042293 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 220161, win 501, options [nop,nop,TS val 3014809851 ecr 1083254262], length 0
21.546033 0.042302 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 221185, win 501, options [nop,nop,TS val 3014809951 ecr 1083254362], length 0
21.646042 0.042271 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 222209, win 501, options [nop,nop,TS val 3014810051 ecr 1083254462], length 0
21.746036 0.042277 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 223233, win 501, options [nop,nop,TS val 3014810151 ecr 1083254562], length 0
21.846043 0.042243 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 224257, win 501, options [nop,nop,TS val 3014810251 ecr 1083254662], length 0
21.946035 0.042253 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 225281, win 501, options [nop,nop,TS val 3014810351 ecr 1083254762], length 0
22.046042 0.042218 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 226305, win 501, options [nop,nop,TS val 3014810451 ecr 1083254862], length 0
22.146016 0.042206 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 227329, win 501, options [nop,nop,TS val 3014810551 ecr 1083254962], length 0
22.246008 0.042161 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 228353, win 501, options [nop,nop,TS val 3014810651 ecr 1083255062], length 0
22.346037 0.042198 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 229377, win 501, options [nop,nop,TS val 3014810751 ecr 1083255162], length 0
22.445998 0.042171 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 230401, win 501, options [nop,nop,TS val 3014810851 ecr 1083255262], length 0
22.546040 0.042174 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 231425, win 501, options [nop,nop,TS val 3014810951 ecr 1083255362], length 0
22.646035 0.042185 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 232449, win 501, options [nop,nop,TS val 3014811051 ecr 1083255462], length 0
22.746035 0.042193 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 233473, win 501, options [nop,nop,TS val 3014811151 ecr 1083255562], length 0
22.846039 0.042157 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 234497, win 501, options [nop,nop,TS val 3014811251 ecr 1083255662], length 0
22.946035 0.042169 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 235521, win 501, options [nop,nop,TS val 3014811351 ecr 1083255762], length 0
23.046038 0.042132 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 236545, win 501, options [nop,nop,TS val 3014811451 ecr 1083255862], length 0
23.146038 0.042142 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 237569, win 501, options [nop,nop,TS val 3014811551 ecr 1083255962], length 0
23.246043 0.042159 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 238593, win 501, options [nop,nop,TS val 3014811651 ecr 1083256062], length 0
23.346034 0.042117 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 239617, win 501, options [nop,nop,TS val 3014811751 ecr 1083256162], length 0
23.446036 0.042132 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 240641, win 501, options [nop,nop,TS val 3014811851 ecr 1083256262], length 0
23.546036 0.042087 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 241665, win 501, options [nop,nop,TS val 3014811951 ecr 1083256362], length 0
23.646039 0.042106 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 242689, win 501, options [nop,nop,TS val 3014812051 ecr 1083256462], length 0
23.746042 0.042121 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 243713, win 501, options [nop,nop,TS val 3014812151 ecr 1083256562], length 0
23.846038 0.042076 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 244737, win 501, options [nop,nop,TS val 3014812251 ecr 1083256662], length 0
23.946041 0.042095 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 245761, win 501, options [nop,nop,TS val 3014812351 ecr 1083256762], length 0
24.046036 0.042050 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 246785, win 501, options [nop,nop,TS val 3014812451 ecr 1083256862], length 0
24.146036 0.042062 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 247809, win 501, options [nop,nop,TS val 3014812551 ecr 1083256962], length 0
24.246034 0.042068 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 248833, win 501, options [nop,nop,TS val 3014812651 ecr 1083257062], length 0
24.346039 0.042036 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 249857, win 501, options [nop,nop,TS val 3014812751 ecr 1083257162], length 0
24.446039 0.042049 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 250881, win 501, options [nop,nop,TS val 3014812851 ecr 1083257262], length 0
24.546034 0.042003 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 251905, win 501, options [nop,nop,TS val 3014812951 ecr 1083257362], length 0
24.646034 0.042019 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 252929, win 501, options [nop,nop,TS val 3014813051 ecr 1083257462], length 0
24.746036 0.041980 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 253953, win 501, options [nop,nop,TS val 3014813151 ecr 1083257562], length 0
24.846032 0.041989 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 254977, win 501, options [nop,nop,TS val 3014813251 ecr 1083257662], length 0
24.946037 0.041955 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 256001, win 501, options [nop,nop,TS val 3014813351 ecr 1083257762], length 0
25.046042 0.041972 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 257025, win 501, options [nop,nop,TS val 3014813451 ecr 1083257862], length 0
25.146040 0.041982 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 258049, win 501, options [nop,nop,TS val 3014813551 ecr 1083257962], length 0
25.246038 0.041939 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 259073, win 501, options [nop,nop,TS val 3014813651 ecr 1083258062], length 0
25.346010 0.041925 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 260097, win 501, options [nop,nop,TS val 3014813751 ecr 1083258162], length 0
25.446039 0.041967 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 261121, win 501, options [nop,nop,TS val 3014813851 ecr 1083258262], length 0
25.545930 0.041817 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 262145, win 501, options [nop,nop,TS val 3014813951 ecr 1083258362], length 0
25.646033 0.041935 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 263169, win 501, options [nop,nop,TS val 3014814051 ecr 1083258462], length 0
25.746033 0.041896 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 264193, win 501, options [nop,nop,TS val 3014814151 ecr 1083258562], length 0
25.846034 0.041906 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 265217, win 501, options [nop,nop,TS val 3014814251 ecr 1083258662], length 0
25.946034 0.041920 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 266241, win 501, options [nop,nop,TS val 3014814351 ecr 1083258762], length 0
26.046042 0.041893 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 267265, win 501, options [nop,nop,TS val 3014814451 ecr 1083258862], length 0
26.146044 0.041902 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 268289, win 501, options [nop,nop,TS val 3014814551 ecr 1083258962], length 0
26.246039 0.041859 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 269313, win 501, options [nop,nop,TS val 3014814651 ecr 1083259062], length 0
26.346038 0.041874 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 270337, win 501, options [nop,nop,TS val 3014814751 ecr 1083259162], length 0
26.446037 0.041885 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 271361, win 501, options [nop,nop,TS val 3014814851 ecr 1083259262], length 0
26.546033 0.041838 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 272385, win 501, options [nop,nop,TS val 3014814951 ecr 1083259362], length 0
26.646036 0.041852 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 273409, win 501, options [nop,nop,TS val 3014815051 ecr 1083259462], length 0
26.746039 0.041869 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 274433, win 501, options [nop,nop,TS val 3014815151 ecr 1083259562], length 0
26.846035 0.041829 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 275457, win 501, options [nop,nop,TS val 3014815251 ecr 1083259662], length 0
26.946038 0.041792 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 276481, win 501, options [nop,nop,TS val 3014815351 ecr 1083259763], length 0
27.046037 0.041802 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 277505, win 501, options [nop,nop,TS val 3014815451 ecr 1083259863], length 0
27.146037 0.041764 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 278529, win 501, options [nop,nop,TS val 3014815551 ecr 1083259963], length 0
27.246034 0.041773 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 279553, win 501, options [nop,nop,TS val 3014815651 ecr 1083260063], length 0
27.346037 0.041735 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 280577, win 501, options [nop,nop,TS val 3014815751 ecr 1083260163], length 0
27.446035 0.041747 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 281601, win 501, options [nop,nop,TS val 3014815851 ecr 1083260263], length 0
27.546009 0.041685 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 282625, win 501, options [nop,nop,TS val 3014815951 ecr 1083260363], length 0
27.646033 0.041668 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 283649, win 501, options [nop,nop,TS val 3014816051 ecr 1083260463], length 0
27.746039 0.041683 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 284673, win 501, options [nop,nop,TS val 3014816151 ecr 1083260563], length 0
27.846036 0.041647 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 285697, win 501, options [nop,nop,TS val 3014816251 ecr 1083260663], length 0
27.946038 0.041608 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 286721, win 501, options [nop,nop,TS val 3014816351 ecr 1083260763], length 0
28.046038 0.041621 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 287745, win 501, options [nop,nop,TS val 3014816451 ecr 1083260863], length 0
28.146038 0.041585 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 288769, win 501, options [nop,nop,TS val 3014816551 ecr 1083260963], length 0
28.246037 0.041594 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 289793, win 501, options [nop,nop,TS val 3014816651 ecr 1083261063], length 0
28.346012 0.041532 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 290817, win 501, options [nop,nop,TS val 3014816751 ecr 1083261163], length 0
28.446034 0.041514 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 291841, win 501, options [nop,nop,TS val 3014816851 ecr 1083261263], length 0
28.546035 0.041472 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 292865, win 501, options [nop,nop,TS val 3014816951 ecr 1083261363], length 0
28.646035 0.041482 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 293889, win 501, options [nop,nop,TS val 3014817051 ecr 1083261463], length 0
28.746036 0.041447 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 294913, win 501, options [nop,nop,TS val 3014817151 ecr 1083261563], length 0
28.846037 0.041411 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 295937, win 501, options [nop,nop,TS val 3014817251 ecr 1083261663], length 0
28.946036 0.041425 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 296961, win 501, options [nop,nop,TS val 3014817351 ecr 1083261763], length 0
29.046034 0.041433 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 297985, win 501, options [nop,nop,TS val 3014817451 ecr 1083261863], length 0
29.146037 0.041399 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 299009, win 501, options [nop,nop,TS val 3014817551 ecr 1083261963], length 0
29.246036 0.041410 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 300033, win 501, options [nop,nop,TS val 3014817651 ecr 1083262063], length 0
29.346036 0.041367 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 301057, win 501, options [nop,nop,TS val 3014817751 ecr 1083262163], length 0
29.446035 0.041381 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 302081, win 501, options [nop,nop,TS val 3014817851 ecr 1083262263], length 0
29.546037 0.041347 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 303105, win 501, options [nop,nop,TS val 3014817951 ecr 1083262363], length 0
29.646039 0.041360 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 304129, win 501, options [nop,nop,TS val 3014818051 ecr 1083262463], length 0
29.746037 0.041371 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 305153, win 501, options [nop,nop,TS val 3014818151 ecr 1083262563], length 0
29.846038 0.041335 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 306177, win 501, options [nop,nop,TS val 3014818251 ecr 1083262663], length 0
29.946039 0.041344 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 307201, win 501, options [nop,nop,TS val 3014818351 ecr 1083262763], length 0
30.046038 0.041354 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 308225, win 501, options [nop,nop,TS val 3014818451 ecr 1083262863], length 0
30.146096 0.041374 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 309249, win 501, options [nop,nop,TS val 3014818551 ecr 1083262963], length 0
30.246029 0.041271 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 310273, win 501, options [nop,nop,TS val 3014818651 ecr 1083263063], length 0
30.346037 0.041288 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 311297, win 501, options [nop,nop,TS val 3014818751 ecr 1083263163], length 0
30.446037 0.041301 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 312321, win 501, options [nop,nop,TS val 3014818851 ecr 1083263263], length 0
30.546037 0.041263 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 313345, win 501, options [nop,nop,TS val 3014818951 ecr 1083263363], length 0
30.646038 0.041275 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 314369, win 501, options [nop,nop,TS val 3014819051 ecr 1083263463], length 0
30.746038 0.041289 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 315393, win 501, options [nop,nop,TS val 3014819151 ecr 1083263563], length 0
30.846038 0.041253 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 316417, win 501, options [nop,nop,TS val 3014819251 ecr 1083263663], length 0
30.946035 0.041261 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 317441, win 501, options [nop,nop,TS val 3014819351 ecr 1083263763], length 0
31.046034 0.041176 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 318465, win 501, options [nop,nop,TS val 3014819451 ecr 1083263863], length 0
31.146035 0.041235 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 319489, win 501, options [nop,nop,TS val 3014819551 ecr 1083263963], length 0
31.246042 0.041198 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 320513, win 501, options [nop,nop,TS val 3014819651 ecr 1083264063], length 0
31.346038 0.041206 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 321537, win 501, options [nop,nop,TS val 3014819751 ecr 1083264163], length 0
31.446012 0.041193 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 322561, win 501, options [nop,nop,TS val 3014819851 ecr 1083264263], length 0
31.546042 0.041184 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 323585, win 501, options [nop,nop,TS val 3014819951 ecr 1083264363], length 0
31.646096 0.041215 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 324609, win 501, options [nop,nop,TS val 3014820051 ecr 1083264463], length 0
31.746035 0.041154 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 325633, win 501, options [nop,nop,TS val 3014820151 ecr 1083264563], length 0
31.846039 0.041170 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 326657, win 501, options [nop,nop,TS val 3014820251 ecr 1083264663], length 0
31.946037 0.041179 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 327681, win 501, options [nop,nop,TS val 3014820351 ecr 1083264763], length 0
32.046038 0.041135 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 328705, win 501, options [nop,nop,TS val 3014820451 ecr 1083264863], length 0
32.146036 0.041151 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 329729, win 501, options [nop,nop,TS val 3014820551 ecr 1083264963], length 0
32.246039 0.041117 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 330753, win 501, options [nop,nop,TS val 3014820651 ecr 1083265063], length 0
32.346027 0.041113 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 331777, win 501, options [nop,nop,TS val 3014820751 ecr 1083265163], length 0
32.446038 0.041136 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 332801, win 501, options [nop,nop,TS val 3014820851 ecr 1083265263], length 0
32.546036 0.041093 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 333825, win 501, options [nop,nop,TS val 3014820951 ecr 1083265363], length 0
32.646035 0.041109 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 334849, win 501, options [nop,nop,TS val 3014821051 ecr 1083265463], length 0
32.746038 0.041075 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 335873, win 501, options [nop,nop,TS val 3014821151 ecr 1083265563], length 0
32.845930 0.040975 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 336897, win 501, options [nop,nop,TS val 3014821251 ecr 1083265663], length 0
32.946036 0.041092 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 337921, win 501, options [nop,nop,TS val 3014821351 ecr 1083265763], length 0
33.046034 0.041053 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 338945, win 501, options [nop,nop,TS val 3014821451 ecr 1083265863], length 0
33.146033 0.041065 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 339969, win 501, options [nop,nop,TS val 3014821551 ecr 1083265963], length 0
33.246042 0.041037 IP 192.168.10.200.47134 > 192.168.10.201.1234: Flags [.], ack 340993, win 501, options [nop,nop,TS val 3014821651 ecr 1083266063], length 0
